,# Disease ID,Disease Name,Gene ID
6982,C0279626,Squamous cell carcinoma of esophagus,CSTB
6983,C0279626,Squamous cell carcinoma of esophagus,CYP2A6
6984,C0279626,Squamous cell carcinoma of esophagus,TYMP
6985,C0279626,Squamous cell carcinoma of esophagus,EGFR
6986,C0279626,Squamous cell carcinoma of esophagus,EP300
6987,C0279626,Squamous cell carcinoma of esophagus,ALDH2
6988,C0279626,Squamous cell carcinoma of esophagus,FAT1
6989,C0279626,Squamous cell carcinoma of esophagus,FAT2
6990,C0279626,Squamous cell carcinoma of esophagus,FKBP1A
6991,C0279626,Squamous cell carcinoma of esophagus,SLC39A6
6992,C0279626,Squamous cell carcinoma of esophagus,TNFAIP8
6993,C0279626,Squamous cell carcinoma of esophagus,GDI2
6994,C0279626,Squamous cell carcinoma of esophagus,GLO1
6995,C0279626,Squamous cell carcinoma of esophagus,SFN
6996,C0279626,Squamous cell carcinoma of esophagus,GSTT1
6997,C0279626,Squamous cell carcinoma of esophagus,ANXA1
6998,C0279626,Squamous cell carcinoma of esophagus,HIF1A
6999,C0279626,Squamous cell carcinoma of esophagus,HMGB1
7000,C0279626,Squamous cell carcinoma of esophagus,HSPA5
7001,C0279626,Squamous cell carcinoma of esophagus,STING1
7002,C0279626,Squamous cell carcinoma of esophagus,MALAT1
7003,C0279626,Squamous cell carcinoma of esophagus,KRT13
7004,C0279626,Squamous cell carcinoma of esophagus,KRT14
7005,C0279626,Squamous cell carcinoma of esophagus,KRT17
7006,C0279626,Squamous cell carcinoma of esophagus,KRT19
7007,C0279626,Squamous cell carcinoma of esophagus,LOXL2
7008,C0279626,Squamous cell carcinoma of esophagus,MIR217
7009,C0279626,Squamous cell carcinoma of esophagus,MAD2L1
7010,C0279626,Squamous cell carcinoma of esophagus,MGMT
7011,C0279626,Squamous cell carcinoma of esophagus,NFE2L2
7012,C0279626,Squamous cell carcinoma of esophagus,ATP1B2
7013,C0279626,Squamous cell carcinoma of esophagus,NOTCH1
7014,C0279626,Squamous cell carcinoma of esophagus,NOTCH2
7015,C0279626,Squamous cell carcinoma of esophagus,NOTCH3
7017,C0279626,Squamous cell carcinoma of esophagus,PRDX1
7018,C0279626,Squamous cell carcinoma of esophagus,PLCE1
7019,C0279626,Squamous cell carcinoma of esophagus,PDE4D
7020,C0279626,Squamous cell carcinoma of esophagus,WWOX
7021,C0279626,Squamous cell carcinoma of esophagus,PFN1
7022,C0279626,Squamous cell carcinoma of esophagus,FBXW7
7023,C0279626,Squamous cell carcinoma of esophagus,B2M
7024,C0279626,Squamous cell carcinoma of esophagus,PSME1
7025,C0279626,Squamous cell carcinoma of esophagus,PSME2
7026,C0279626,Squamous cell carcinoma of esophagus,PTGS2
7027,C0279626,Squamous cell carcinoma of esophagus,KMT2C
7028,C0279626,Squamous cell carcinoma of esophagus,RB1
7029,C0279626,Squamous cell carcinoma of esophagus,CCND1
7030,C0279626,Squamous cell carcinoma of esophagus,SERPINB3
7031,C0279626,Squamous cell carcinoma of esophagus,BLVRB
7032,C0279626,Squamous cell carcinoma of esophagus,SOD2
7033,C0279626,Squamous cell carcinoma of esophagus,SOX2
7034,C0279626,Squamous cell carcinoma of esophagus,TAGLN
7035,C0279626,Squamous cell carcinoma of esophagus,BUB1B
7036,C0279626,Squamous cell carcinoma of esophagus,TP53
7037,C0279626,Squamous cell carcinoma of esophagus,TPI1
7038,C0279626,Squamous cell carcinoma of esophagus,TPM1
7039,C0279626,Squamous cell carcinoma of esophagus,TPM2
7040,C0279626,Squamous cell carcinoma of esophagus,KDM6A
7041,C0279626,Squamous cell carcinoma of esophagus,XBP1
7042,C0279626,Squamous cell carcinoma of esophagus,XRCC1
7043,C0279626,Squamous cell carcinoma of esophagus,CA1
7044,C0279626,Squamous cell carcinoma of esophagus,CA2
7045,C0279626,Squamous cell carcinoma of esophagus,FAT4
7046,C0279626,Squamous cell carcinoma of esophagus,KMT2D
7047,C0279626,Squamous cell carcinoma of esophagus,CALR
7048,C0279626,Squamous cell carcinoma of esophagus,CAPZA1
7049,C0279626,Squamous cell carcinoma of esophagus,H2BC14
7050,C0279626,Squamous cell carcinoma of esophagus,TXNDC17
7051,C0279626,Squamous cell carcinoma of esophagus,AJUBA
7052,C0279626,Squamous cell carcinoma of esophagus,RUNX1
7053,C0279626,Squamous cell carcinoma of esophagus,GSTO1
7054,C0004364,Autoimmune Diseases,COPA
7055,C0004364,Autoimmune Diseases,CRYAA
7056,C0004364,Autoimmune Diseases,CRYBB2
7057,C0004364,Autoimmune Diseases,FBL
7058,C0004364,Autoimmune Diseases,F8
7059,C0004364,Autoimmune Diseases,FCGR2B
7060,C0004364,Autoimmune Diseases,SIRT1
7061,C0004364,Autoimmune Diseases,PTPN22
7062,C0004364,Autoimmune Diseases,CXCR3
7063,C0004364,Autoimmune Diseases,HMGCR
7064,C0004364,Autoimmune Diseases,HP
7065,C0004364,Autoimmune Diseases,HPX
7066,C0004364,Autoimmune Diseases,HSPA9
7067,C0004364,Autoimmune Diseases,IFNG
7068,C0004364,Autoimmune Diseases,FAS
7069,C0004364,Autoimmune Diseases,IL4
7070,C0004364,Autoimmune Diseases,IL6
7071,C0004364,Autoimmune Diseases,IL17A
7072,C0004364,Autoimmune Diseases,PECAM1
7073,C0004364,Autoimmune Diseases,PF4
7074,C0004364,Autoimmune Diseases,SIAE
7075,C0004364,Autoimmune Diseases,B2M
7076,C0004364,Autoimmune Diseases,AICDA
7077,C0004364,Autoimmune Diseases,RAPSN
7078,C0004364,Autoimmune Diseases,RBP3
7079,C0004364,Autoimmune Diseases,SOD2
7080,C0004364,Autoimmune Diseases,STAT3
7081,C0004364,Autoimmune Diseases,TNFRSF1A
7082,C0004364,Autoimmune Diseases,C1S
7083,C0004364,Autoimmune Diseases,C4B
7084,C0004364,Autoimmune Diseases,TNFRSF4
7085,C0004364,Autoimmune Diseases,CD28
7086,C0004364,Autoimmune Diseases,CD40LG
7087,C0011991,Diarrhea,CSF3
7088,C0011991,Diarrhea,GUCY2C
7089,C0011991,Diarrhea,IFNA2
7090,C0011991,Diarrhea,IL1A
7091,C0011991,Diarrhea,IL1RN
7092,C0011991,Diarrhea,LTF
7093,C0011991,Diarrhea,MYO5B
7094,C0011991,Diarrhea,PYY
7095,C0011991,Diarrhea,SLC9A3
7096,C0011991,Diarrhea,CD14
7097,C0151744,Myocardial Ischemia,CDH2
7098,C0151744,Myocardial Ischemia,DNM1L
7099,C0151744,Myocardial Ischemia,CLEC10A
7100,C0151744,Myocardial Ischemia,CEBPD
7101,C0151744,Myocardial Ischemia,PDLIM5
7102,C0151744,Myocardial Ischemia,CTSC
7103,C0151744,Myocardial Ischemia,RALBP1
7104,C0151744,Myocardial Ischemia,TMED2
7105,C0151744,Myocardial Ischemia,ACOT2
7106,C0151744,Myocardial Ischemia,CIRBP
7107,C0151744,Myocardial Ischemia,RLN3
7108,C0151744,Myocardial Ischemia,MAP3K8
7109,C0151744,Myocardial Ischemia,COX5B
7110,C0151744,Myocardial Ischemia,CPT1B
7111,C0151744,Myocardial Ischemia,CRK
7112,C0151744,Myocardial Ischemia,CRP
7113,C0151744,Myocardial Ischemia,MAPK14
7114,C0151744,Myocardial Ischemia,ADRB1
7115,C0151744,Myocardial Ischemia,ADRB2
7116,C0151744,Myocardial Ischemia,DCN
7117,C0151744,Myocardial Ischemia,TLE5
7118,C0151744,Myocardial Ischemia,DLAT
7119,C0151744,Myocardial Ischemia,AGT
7120,C0151744,Myocardial Ischemia,DUSP1
7121,C0151744,Myocardial Ischemia,DUSP6
7122,C0151744,Myocardial Ischemia,EDN1
7123,C0151744,Myocardial Ischemia,EGR2
7124,C0151744,Myocardial Ischemia,ELN
7125,C0151744,Myocardial Ischemia,RAB12
7126,C0151744,Myocardial Ischemia,ENSA
7127,C0151744,Myocardial Ischemia,AK1
7128,C0151744,Myocardial Ischemia,F2RL1
7129,C0151744,Myocardial Ischemia,F3
7130,C0151744,Myocardial Ischemia,FABP5
7131,C0151744,Myocardial Ischemia,FGF1
7132,C0151744,Myocardial Ischemia,FGF2
7133,C0151744,Myocardial Ischemia,ALDOA
7134,C0151744,Myocardial Ischemia,MAPRE1
7135,C0151744,Myocardial Ischemia,CES3
7136,C0151744,Myocardial Ischemia,GATM
7137,C0151744,Myocardial Ischemia,GBP2
7138,C0151744,Myocardial Ischemia,GCH1
7139,C0151744,Myocardial Ischemia,GHR
7140,C0151744,Myocardial Ischemia,NPTN
7141,C0151744,Myocardial Ischemia,GK
7142,C0151744,Myocardial Ischemia,GCLC
7143,C0151744,Myocardial Ischemia,GNA12
7144,C0151744,Myocardial Ischemia,RGCC
7145,C0151744,Myocardial Ischemia,CXCL2
7146,C0151744,Myocardial Ischemia,GSTA1
7147,C0151744,Myocardial Ischemia,GSTM2
7148,C0151744,Myocardial Ischemia,GSTP1
7149,C0151744,Myocardial Ischemia,GYG1
7150,C0151744,Myocardial Ischemia,HADHA
7151,C0151744,Myocardial Ischemia,HGF
7152,C0151744,Myocardial Ischemia,HIVEP2
7153,C0151744,Myocardial Ischemia,HK1
7154,C0151744,Myocardial Ischemia,HK2
7155,C0151744,Myocardial Ischemia,HMGB1
7156,C0151744,Myocardial Ischemia,HMGCS2
7157,C0151744,Myocardial Ischemia,HMOX1
7158,C0151744,Myocardial Ischemia,NR4A1
7159,C0151744,Myocardial Ischemia,HSPA1A
7160,C0151744,Myocardial Ischemia,HSPA2
7161,C0151744,Myocardial Ischemia,HSPA9
7162,C0151744,Myocardial Ischemia,APLP2
7163,C0151744,Myocardial Ischemia,ICAM1
7164,C0151744,Myocardial Ischemia,ID1
7165,C0151744,Myocardial Ischemia,ID3
7166,C0151744,Myocardial Ischemia,IFNGR1
7167,C0151744,Myocardial Ischemia,IGF1
7168,C0151744,Myocardial Ischemia,IGFBP3
7169,C0151744,Myocardial Ischemia,IL1A
7170,C0151744,Myocardial Ischemia,IL1B
7171,C0151744,Myocardial Ischemia,IL6
7172,C0151744,Myocardial Ischemia,IL6ST
7173,C0151744,Myocardial Ischemia,CXCL10
7174,C0151744,Myocardial Ischemia,IRF1
7175,C0151744,Myocardial Ischemia,JAK2
7176,C0151744,Myocardial Ischemia,JUNB
7177,C0151744,Myocardial Ischemia,AREG
7178,C0151744,Myocardial Ischemia,KCNJ8
7179,C0151744,Myocardial Ischemia,KDR
7180,C0151744,Myocardial Ischemia,RHOC
7181,C0151744,Myocardial Ischemia,BMAL1
7182,C0151744,Myocardial Ischemia,MEOX2
7183,C0151744,Myocardial Ischemia,KITLG
7184,C0151744,Myocardial Ischemia,ALDH6A1
7185,C0151744,Myocardial Ischemia,MSN
7186,C0151744,Myocardial Ischemia,MX1
7187,C0151744,Myocardial Ischemia,NCL
7188,C0151744,Myocardial Ischemia,NEDD4
7189,C0151744,Myocardial Ischemia,ATP1A1
7190,C0151744,Myocardial Ischemia,NFKBIA
7191,C0151744,Myocardial Ischemia,NOS3
7192,C0151744,Myocardial Ischemia,NPPA
7193,C0151744,Myocardial Ischemia,P4HB
7194,C0151744,Myocardial Ischemia,PEBP1
7195,C0151744,Myocardial Ischemia,PDE4B
7196,C0151744,Myocardial Ischemia,PDHA1
7197,C0151744,Myocardial Ischemia,PDK4
7198,C0151744,Myocardial Ischemia,PFKFB3
7199,C0151744,Myocardial Ischemia,PFKM
7200,C0151744,Myocardial Ischemia,PGM1
7201,C0151744,Myocardial Ischemia,PLA2G2A
7202,C0151744,Myocardial Ischemia,POMC
7203,C0151744,Myocardial Ischemia,PPAT
7204,C0151744,Myocardial Ischemia,FEV
7205,C0151744,Myocardial Ischemia,PPM1B
7206,C0151744,Myocardial Ischemia,PPP2CA
7207,C0151744,Myocardial Ischemia,PPP3R1
7208,C0151744,Myocardial Ischemia,PRKCE
7209,C0151744,Myocardial Ischemia,PSMB5
7210,C0151744,Myocardial Ischemia,PTPRA
7211,C0151744,Myocardial Ischemia,PYGB
7212,C0151744,Myocardial Ischemia,RAB5A
7213,C0151744,Myocardial Ischemia,CCND1
7214,C0151744,Myocardial Ischemia,ACTB
7215,C0151744,Myocardial Ischemia,GAS5
7216,C0151744,Myocardial Ischemia,RPL17
7217,C0151744,Myocardial Ischemia,RTN1
7218,C0151744,Myocardial Ischemia,RXRG
7219,C0151744,Myocardial Ischemia,RYR2
7220,C0151744,Myocardial Ischemia,CCL2
7221,C0151744,Myocardial Ischemia,CCL3
7222,C0151744,Myocardial Ischemia,CCL4
7223,C0151744,Myocardial Ischemia,CX3CL1
7224,C0151744,Myocardial Ischemia,SELE
7225,C0151744,Myocardial Ischemia,SELP
7226,C0151744,Myocardial Ischemia,SLC6A6
7227,C0151744,Myocardial Ischemia,SLC8A1
7228,C0151744,Myocardial Ischemia,SOD2
7229,C0151744,Myocardial Ischemia,SPARC
7230,C0151744,Myocardial Ischemia,STAT5A
7231,C0151744,Myocardial Ischemia,SULT1A1
7232,C0151744,Myocardial Ischemia,TAP1
7233,C0151744,Myocardial Ischemia,ZEB1
7234,C0151744,Myocardial Ischemia,TFRC
7235,C0151744,Myocardial Ischemia,TLE4
7236,C0151744,Myocardial Ischemia,TMPO
7237,C0151744,Myocardial Ischemia,TNF
7238,C0151744,Myocardial Ischemia,C1QB
7239,C0151744,Myocardial Ischemia,TNNT2
7240,C0151744,Myocardial Ischemia,TXNRD1
7241,C0151744,Myocardial Ischemia,UGCG
7242,C0151744,Myocardial Ischemia,UQCRFS1
7243,C0151744,Myocardial Ischemia,VCAM1
7244,C0151744,Myocardial Ischemia,VEGFA
7245,C0151744,Myocardial Ischemia,ZFP36
7246,C0151744,Myocardial Ischemia,TUBA1A
7247,C0151744,Myocardial Ischemia,RAB7A
7248,C0151744,Myocardial Ischemia,ADM2
7249,C0151744,Myocardial Ischemia,CALR
7250,C0151744,Myocardial Ischemia,CAMK2D
7251,C0151744,Myocardial Ischemia,RAB1B
7252,C0151744,Myocardial Ischemia,CANX
7253,C0151744,Myocardial Ischemia,EIF2A
7254,C0151744,Myocardial Ischemia,CTTNBP2
7255,C0151744,Myocardial Ischemia,BHLHE40
7256,C0151744,Myocardial Ischemia,SNAP23
7257,C0151744,Myocardial Ischemia,CCND2
7258,C0151744,Myocardial Ischemia,SOCS3
7259,C0151744,Myocardial Ischemia,RSAD2
7260,C0151744,Myocardial Ischemia,KLF4
7261,C0151744,Myocardial Ischemia,ADIPOQ
7262,C0151744,Myocardial Ischemia,EIF2AK3
7263,C0151744,Myocardial Ischemia,CD36
7264,C0151744,Myocardial Ischemia,GDF15
7265,C0151744,Myocardial Ischemia,CD38
7266,C0151744,Myocardial Ischemia,PRDX6
7267,C0151744,Myocardial Ischemia,FEZ2
7273,C0085580,Essential Hypertension,ADD1
7274,C0085580,Essential Hypertension,CYP3A5
7275,C0085580,Essential Hypertension,AGT
7276,C0085580,Essential Hypertension,AGTR1
7277,C0085580,Essential Hypertension,ECE1
7278,C0085580,Essential Hypertension,GNB3
7281,C0085580,Essential Hypertension,ATP1B1
7282,C0085580,Essential Hypertension,NOS2
7283,C0085580,Essential Hypertension,NOS3
7285,C0085580,Essential Hypertension,MEX3C
7286,C0085580,Essential Hypertension,PTGIS
7287,C0085580,Essential Hypertension,SELE
7288,C0085580,Essential Hypertension,RGS5
7289,C0019209,Hepatomegaly,CYP1A2
7290,C0019209,Hepatomegaly,LEPR
7291,C0019209,Hepatomegaly,TRIM37
7292,C0019209,Hepatomegaly,PEPD
7293,C0019209,Hepatomegaly,PPARA
7294,C0019209,Hepatomegaly,SLC29A3
7295,C0019209,Hepatomegaly,NR1I2
7296,C0019209,Hepatomegaly,ATG5
7297,C0019209,Hepatomegaly,ADAMTSL2
7298,C0019209,Hepatomegaly,NR1I3
7299,C0026848,Myopathy,MICU1
7300,C0026848,Myopathy,SLCO1B1
7301,C0026848,Myopathy,CPT2
7302,C0026848,Myopathy,CSF3
7303,C0026848,Myopathy,CTSB
7304,C0026848,Myopathy,ALB
7305,C0026848,Myopathy,FABP3
7306,C0026848,Myopathy,AMPD1
7307,C0026848,Myopathy,HINT1
7308,C0026848,Myopathy,HMGCR
7309,C0026848,Myopathy,HTR7
7310,C0026848,Myopathy,IL1B
7311,C0026848,Myopathy,INS
7312,C0026848,Myopathy,ARG1
7313,C0026848,Myopathy,SMAD4
7314,C0026848,Myopathy,MAOA
7315,C0026848,Myopathy,EIF2AK4
7316,C0026848,Myopathy,MT-RNR1
7317,C0026848,Myopathy,MT-TP
7318,C0026848,Myopathy,MT-TQ
7319,C0026848,Myopathy,PPARA
7320,C0026848,Myopathy,PYGM
7321,C0026848,Myopathy,RAPSN
7322,C0026848,Myopathy,TGFB1
7323,C0026848,Myopathy,TNNI2
7324,C0026848,Myopathy,TTN
7325,C0026848,Myopathy,CRPPA
7326,C0026848,Myopathy,MEGF10
7327,C0026848,Myopathy,HTR3B
7328,C0019202,Hepatolenticular Degeneration,CP
7329,C0019202,Hepatolenticular Degeneration,AHCY
7330,C0019202,Hepatolenticular Degeneration,A2M
7331,C0019202,Hepatolenticular Degeneration,ANXA5
7332,C0019202,Hepatolenticular Degeneration,APOE
7333,C0019202,Hepatolenticular Degeneration,IL6
7334,C0019202,Hepatolenticular Degeneration,CXCL8
7335,C0019202,Hepatolenticular Degeneration,IL10
7336,C0019202,Hepatolenticular Degeneration,LOX
7337,C0019202,Hepatolenticular Degeneration,LOXL2
7338,C0019202,Hepatolenticular Degeneration,ASMT
7339,C0019202,Hepatolenticular Degeneration,NDUFB7
7340,C0019202,Hepatolenticular Degeneration,ATP7B
7341,C0019202,Hepatolenticular Degeneration,SDHAF2
7342,C0019202,Hepatolenticular Degeneration,PPP3CA
7343,C0019202,Hepatolenticular Degeneration,PPP3CB
7344,C0019202,Hepatolenticular Degeneration,PRNP
7345,C0019202,Hepatolenticular Degeneration,ANKS1B
7346,C0019202,Hepatolenticular Degeneration,HAMP
7347,C0019202,Hepatolenticular Degeneration,BHMT
7348,C0019202,Hepatolenticular Degeneration,SNCA
7349,C0019202,Hepatolenticular Degeneration,TIMP1
7350,C0019202,Hepatolenticular Degeneration,TNF
7351,C0019202,Hepatolenticular Degeneration,CAMK2A
7353,C0015393,Eye Abnormalities,FREM1
7354,C0015393,Eye Abnormalities,JAG1
7355,C0015393,Eye Abnormalities,SH3PXD2B
7356,C0015393,Eye Abnormalities,VSX1
7357,C0015393,Eye Abnormalities,APAF1
7358,C0015393,Eye Abnormalities,APC
7359,C0015393,Eye Abnormalities,NDST1
7360,C0015393,Eye Abnormalities,IFT122
7361,C0015393,Eye Abnormalities,SHH
7362,C0015393,Eye Abnormalities,BMPR1A
7363,C0015393,Eye Abnormalities,BMPR1B
7364,C0015393,Eye Abnormalities,TFAP2A
7365,C0015393,Eye Abnormalities,TGFB2
7366,C0015393,Eye Abnormalities,TGFBR2
7367,C0015393,Eye Abnormalities,CRPPA
7368,C0026846,Muscular Atrophy,CITED2
7369,C0026846,Muscular Atrophy,FBXO32
7370,C0026846,Muscular Atrophy,CTNNB1
7371,C0026846,Muscular Atrophy,AKT1
7372,C0026846,Muscular Atrophy,WWTR1
7373,C0026846,Muscular Atrophy,GH1
7374,C0026846,Muscular Atrophy,AMPD1
7375,C0026846,Muscular Atrophy,GSK3B
7376,C0026846,Muscular Atrophy,IGF1
7377,C0026846,Muscular Atrophy,KCNH2
7378,C0026846,Muscular Atrophy,SOD1
7379,C0026846,Muscular Atrophy,TTPA
7380,C0026846,Muscular Atrophy,TRIM63
7381,C0004782,Basal Ganglia Diseases,MICU1
7382,C0004782,Basal Ganglia Diseases,CYP2D6
7383,C0004782,Basal Ganglia Diseases,DRD2
7384,C0004782,Basal Ganglia Diseases,DRD3
7385,C0004782,Basal Ganglia Diseases,HTR2A
7386,C0004782,Basal Ganglia Diseases,PDGFB
7387,C0004782,Basal Ganglia Diseases,PDGFRB
7388,C0004782,Basal Ganglia Diseases,PRL
7389,C0004782,Basal Ganglia Diseases,SLC20A2
7390,C0004782,Basal Ganglia Diseases,SLC19A3
7391,C0004782,Basal Ganglia Diseases,PDE8B
7392,C0004782,Basal Ganglia Diseases,XPR1
7393,C0019163,Hepatitis B,CYP2A6
7394,C0019163,Hepatitis B,GRIN2A
7395,C0019163,Hepatitis B,HLA-DPA1
7396,C0019163,Hepatitis B,HLA-DPB1
7397,C0019163,Hepatitis B,HP
7398,C0019163,Hepatitis B,IFNA1
7399,C0019163,Hepatitis B,IFNA2
7400,C0019163,Hepatitis B,IFNAR2
7401,C0019163,Hepatitis B,IFNB1
7402,C0019163,Hepatitis B,IFNG
7403,C0019163,Hepatitis B,IFNGR1
7404,C0019163,Hepatitis B,IL10RB
7405,C0019163,Hepatitis B,LOX
7406,C0019163,Hepatitis B,LOXL2
7407,C0019163,Hepatitis B,SLC10A1
7408,C0019163,Hepatitis B,UBE2L3
7409,C0024115,Lung diseases,SPRY2
7410,C0024115,Lung diseases,IRX5
7411,C0024115,Lung diseases,KLF2
7412,C0024115,Lung diseases,UCN3
7413,C0024115,Lung diseases,CRHR2
7414,C0024115,Lung diseases,CCN2
7415,C0024115,Lung diseases,ADRA2B
7416,C0024115,Lung diseases,IRX2
7417,C0024115,Lung diseases,ADRB2
7418,C0024115,Lung diseases,ACE
7419,C0024115,Lung diseases,A2M
7420,C0024115,Lung diseases,CLEC4E
7421,C0024115,Lung diseases,AFF4
7422,C0024115,Lung diseases,HIF1A
7423,C0024115,Lung diseases,FOXA2
7424,C0024115,Lung diseases,CLEC4D
7425,C0024115,Lung diseases,IGF1R
7426,C0024115,Lung diseases,IGF2R
7427,C0024115,Lung diseases,IL13
7428,C0024115,Lung diseases,INSR
7429,C0024115,Lung diseases,KIT
7430,C0024115,Lung diseases,LDHC
7431,C0024115,Lung diseases,MMP8
7432,C0024115,Lung diseases,MPO
7433,C0024115,Lung diseases,PCSK5
7434,C0024115,Lung diseases,PDGFA
7435,C0024115,Lung diseases,PDGFRA
7436,C0024115,Lung diseases,SERPINA1
7437,C0024115,Lung diseases,PRKDC
7438,C0024115,Lung diseases,PTGS2
7439,C0024115,Lung diseases,PTHLH
7440,C0024115,Lung diseases,PTH1R
7441,C0024115,Lung diseases,SCNN1A
7442,C0024115,Lung diseases,SCNN1B
7443,C0024115,Lung diseases,STRA6
7444,C0024115,Lung diseases,SFTPB
7445,C0024115,Lung diseases,SOD2
7446,C0024115,Lung diseases,BST1
7447,C0024115,Lung diseases,TGFB1
7449,C0024115,Lung diseases,NKX2-1
7450,C0024115,Lung diseases,TNF
7451,C0024115,Lung diseases,SCGB1A1
7452,C0024115,Lung diseases,VEGFA
7453,C0024115,Lung diseases,IRX3
7454,C0024115,Lung diseases,IRX1
7455,C0024115,Lung diseases,CRISPLD2
7456,C0024115,Lung diseases,GSTO1
7457,C0024115,Lung diseases,ADGRE5
7460,C0024117,Chronic Obstructive Airway Disease,FAM13A
7461,C0024117,Chronic Obstructive Airway Disease,RAPGEF3
7462,C0024117,Chronic Obstructive Airway Disease,NUP42
7463,C0024117,Chronic Obstructive Airway Disease,CHRNA3
7464,C0024117,Chronic Obstructive Airway Disease,CHRNA5
7465,C0024117,Chronic Obstructive Airway Disease,HYKK
7466,C0024117,Chronic Obstructive Airway Disease,SCLT1
7467,C0024117,Chronic Obstructive Airway Disease,CYP1A1
7468,C0024117,Chronic Obstructive Airway Disease,CYP1A2
7469,C0024117,Chronic Obstructive Airway Disease,PSORS1C1
7470,C0024117,Chronic Obstructive Airway Disease,PSORS1C2
7471,C0024117,Chronic Obstructive Airway Disease,DLG2
7472,C0024117,Chronic Obstructive Airway Disease,CYS1
7473,C0024117,Chronic Obstructive Airway Disease,CFAP221
7474,C0024117,Chronic Obstructive Airway Disease,EPHX1
7476,C0024117,Chronic Obstructive Airway Disease,CRACR2B
7477,C0024117,Chronic Obstructive Airway Disease,HDAC2
7478,C0024117,Chronic Obstructive Airway Disease,HLA-C
7479,C0024117,Chronic Obstructive Airway Disease,ANXA11
7480,C0024117,Chronic Obstructive Airway Disease,HMOX1
7481,C0024117,Chronic Obstructive Airway Disease,HTR2A
7482,C0024117,Chronic Obstructive Airway Disease,TAFA2
7483,C0024117,Chronic Obstructive Airway Disease,CXCL8
7484,C0024117,Chronic Obstructive Airway Disease,IREB2
7485,C0024117,Chronic Obstructive Airway Disease,MIR99AHG
7486,C0024117,Chronic Obstructive Airway Disease,MMP1
7487,C0024117,Chronic Obstructive Airway Disease,MMP9
7488,C0024117,Chronic Obstructive Airway Disease,MMP14
7489,C0024117,Chronic Obstructive Airway Disease,NOS2
7490,C0024117,Chronic Obstructive Airway Disease,NOS3
7491,C0024117,Chronic Obstructive Airway Disease,SERPINA1
7493,C0024117,Chronic Obstructive Airway Disease,TRPV4
7494,C0024117,Chronic Obstructive Airway Disease,SFTPD
7495,C0024117,Chronic Obstructive Airway Disease,CSMD1
7496,C0024117,Chronic Obstructive Airway Disease,SOD3
7497,C0024117,Chronic Obstructive Airway Disease,TGFB1
7498,C0024117,Chronic Obstructive Airway Disease,TGFB2
7499,C0024117,Chronic Obstructive Airway Disease,TNF
7500,C0024117,Chronic Obstructive Airway Disease,TNNT2
7501,C0024117,Chronic Obstructive Airway Disease,TP53
7502,C0024117,Chronic Obstructive Airway Disease,SCGB1A1
7503,C0024117,Chronic Obstructive Airway Disease,RIN3
7504,C0024117,Chronic Obstructive Airway Disease,ASRGL1
7506,C0024117,Chronic Obstructive Airway Disease,CD8A
7507,C0024117,Chronic Obstructive Airway Disease,CD151
7508,C0024117,Chronic Obstructive Airway Disease,ATP2C2
7510,C0031117,Peripheral Neuropathy,EPOP
7511,C0031117,Peripheral Neuropathy,PARP2
7512,C0031117,Peripheral Neuropathy,ABCC5
7513,C0031117,Peripheral Neuropathy,RASGRP1
7514,C0031117,Peripheral Neuropathy,FRY
7515,C0031117,Peripheral Neuropathy,CDK5
7516,C0031117,Peripheral Neuropathy,CDK7
7517,C0031117,Peripheral Neuropathy,ABCC4
7518,C0031117,Peripheral Neuropathy,CDKN2A
7519,C0031117,Peripheral Neuropathy,MERTK
7520,C0031117,Peripheral Neuropathy,IFI44
7521,C0031117,Peripheral Neuropathy,NPC2
7522,C0031117,Peripheral Neuropathy,SMC2
7523,C0031117,Peripheral Neuropathy,IGF2BP3
7524,C0031117,Peripheral Neuropathy,CES1
7525,C0031117,Peripheral Neuropathy,CETP
7526,C0031117,Peripheral Neuropathy,TCFL5
7527,C0031117,Peripheral Neuropathy,LILRB1
7528,C0031117,Peripheral Neuropathy,PPARGC1A
7529,C0031117,Peripheral Neuropathy,PNPLA6
7530,C0031117,Peripheral Neuropathy,LILRB4
7531,C0031117,Peripheral Neuropathy,DDX52
7532,C0031117,Peripheral Neuropathy,CHEK1
7533,C0031117,Peripheral Neuropathy,CEP250
7534,C0031117,Peripheral Neuropathy,HELQ
7535,C0031117,Peripheral Neuropathy,MBD6
7536,C0031117,Peripheral Neuropathy,OSBPL6
7537,C0031117,Peripheral Neuropathy,DDIT4L
7538,C0031117,Peripheral Neuropathy,CKM
7539,C0031117,Peripheral Neuropathy,TPP1
7540,C0031117,Peripheral Neuropathy,ABCC2
7541,C0031117,Peripheral Neuropathy,CPT1C
7542,C0031117,Peripheral Neuropathy,COL9A3
